DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH
3.00,471.00,356.00,0.00,0.00,DL,Delta Air Lines Inc.,YYZ,ATL,6,694,2024,1
3.00,471.00,446.00,0.00,0.00,DL,Delta Air Lines Inc.,ATL,YYZ,6,694,2024,1
3.00,477.00,193.00,0.00,0.00,B6,JetBlue Airways,LAX,PVR,6,699,2024,1
3.00,477.00,255.00,0.00,0.00,B6,JetBlue Airways,PVR,LAX,6,699,2024,1
3.00,477.00,258.00,0.00,0.00,B6,JetBlue Airways,GND,BOS,6,699,2024,1
3.00,477.00,278.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,NAS,6,614,2024,1
3.00,477.00,371.00,0.00,0.00,AS,Alaska Airlines Inc.,NAS,LAX,6,614,2024,1
3.00,477.00,378.00,0.00,0.00,B6,JetBlue Airways,BOS,GND,6,699,2024,1
3.00,477.00,394.00,0.00,0.00,AS,Alaska Airlines Inc.,MZT,LAX,6,614,2024,1
3.00,477.00,405.00,78.00,0.00,AS,Alaska Airlines Inc.,LTO,LAX,6,614,2024,1
3.00,477.00,406.00,0.00,0.00,AS,Alaska Airlines Inc.,SJD,PDX,6,614,2024,1
3.00,477.00,426.00,292.00,0.00,AS,Alaska Airlines Inc.,LAX,MZT,6,614,2024,1
3.00,477.00,460.00,0.00,0.00,AS,Alaska Airlines Inc.,PVR,PDX,6,614,2024,1
3.00,480.00,213.00,0.00,0.00,DL,Delta Air Lines Inc.,PUJ,DTW,6,614,2024,1
3.00,480.00,217.00,0.00,0.00,DL,Delta Air Lines Inc.,DTW,MBJ,6,614,2024,1
3.00,480.00,285.00,0.00,0.00,DL,Delta Air Lines Inc.,MBJ,DTW,6,614,2024,1
3.00,480.00,379.00,0.00,0.00,DL,Delta Air Lines Inc.,JFK,KIN,6,614,2024,1
3.00,480.00,409.00,0.00,0.00,DL,Delta Air Lines Inc.,DTW,PUJ,6,614,2024,1
3.00,480.00,412.00,0.00,0.00,DL,Delta Air Lines Inc.,KIN,JFK,6,614,2024,1
3.00,486.00,214.00,0.00,0.00,B6,JetBlue Airways,JFK,ANU,6,694,2024,1
3.00,486.00,337.00,0.00,0.00,B6,JetBlue Airways,JFK,YVR,6,694,2024,1
3.00,486.00,417.00,0.00,0.00,B6,JetBlue Airways,YVR,JFK,6,694,2024,1
3.00,486.00,440.00,0.00,0.00,B6,JetBlue Airways,LAX,CUN,6,694,2024,1
3.00,486.00,444.00,0.00,0.00,B6,JetBlue Airways,ANU,JFK,6,694,2024,1
3.00,486.00,444.00,0.00,0.00,B6,JetBlue Airways,CUN,LAX,6,694,2024,1
3.00,498.00,285.00,0.00,0.00,UA,United Air Lines Inc.,IAH,LIR,6,838,2024,1
3.00,498.00,296.00,0.00,0.00,UA,United Air Lines Inc.,BON,IAH,6,614,2024,1
3.00,498.00,302.00,0.00,0.00,UA,United Air Lines Inc.,EWR,NAS,6,614,2024,1
3.00,498.00,341.00,0.00,0.00,UA,United Air Lines Inc.,YVR,ORD,6,614,2024,1
3.00,498.00,354.00,0.00,0.00,UA,United Air Lines Inc.,IAH,BON,6,614,2024,1
3.00,498.00,354.00,0.00,0.00,UA,United Air Lines Inc.,PLS,IAD,6,614,2024,1
3.00,498.00,370.00,0.00,0.00,UA,United Air Lines Inc.,IAD,PLS,6,614,2024,1
3.00,498.00,422.00,0.00,0.00,UA,United Air Lines Inc.,NAS,DEN,6,838,2024,1
3.00,498.00,431.00,0.00,0.00,UA,United Air Lines Inc.,PVR,DEN,6,838,2024,1
3.00,498.00,453.00,0.00,0.00,UA,United Air Lines Inc.,ORD,CUN,6,614,2024,1
3.00,498.00,459.00,0.00,0.00,UA,United Air Lines Inc.,ORD,CUN,6,838,2024,1
3.00,498.00,486.00,1209.00,2.00,UA,United Air Lines Inc.,IAH,SJO,6,614,2024,1
3.00,504.00,389.00,0.00,0.00,RV,Air Canada rouge LP,YYZ,BNA,6,694,2024,1
3.00,504.00,416.00,0.00,0.00,RV,Air Canada rouge LP,BNA,YYZ,6,694,2024,1
3.00,507.00,405.00,59.00,0.00,AC,Air Canada,IAH,YUL,6,614,2024,1
3.00,507.00,488.00,0.00,0.00,AC,Air Canada,YUL,IAH,6,614,2024,1
3.00,510.00,48.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",GUA,AEX,6,614,2024,1
3.00,510.00,50.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAL,AEX,6,614,2024,1
3.00,510.00,53.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",SAP,AEX,6,614,2024,1
3.00,510.00,225.00,3155.00,0.00,FJ,Air Pacific Ltd.,HNL,APW,6,838,2024,1
3.00,510.00,420.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",HRL,BOG,6,614,2024,1
3.00,510.00,430.00,0.00,0.00,FJ,Air Pacific Ltd.,APW,HNL,6,838,2024,1
3.00,510.00,433.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AEX,SAL,6,614,2024,1
3.00,510.00,443.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AEX,GUA,6,614,2024,1
3.00,510.00,452.00,0.00,0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AEX,BOG,6,614,2024,1
3.00,516.00,205.00,0.00,0.00,AA,American Airlines Inc.,MIA,HOG,6,838,2024,1
3.00,516.00,281.00,0.00,0.00,WS,Westjet,LAS,YWG,6,614,2024,1
3.00,516.00,296.00,0.00,0.00,AA,American Airlines Inc.,AUS,PVR,6,614,2024,1
3.00,516.00,315.00,0.00,0.00,AA,American Airlines Inc.,SXM,MIA,6,838,2024,1
3.00,516.00,323.00,97.00,0.00,AA,American Airlines Inc.,MIA,MBJ,6,838,2024,1
3.00,516.00,331.00,1353.00,0.00,AA,American Airlines Inc.,MIA,UVF,6,614,2024,1
3.00,516.00,336.00,0.00,0.00,AA,American Airlines Inc.,MIA,SXM,6,838,2024,1
3.00,516.00,363.00,289.00,0.00,AA,American Airlines Inc.,UVF,MIA,6,614,2024,1
3.00,516.00,378.00,0.00,0.00,AA,American Airlines Inc.,CUN,CLT,6,614,2024,1
3.00,516.00,401.00,921.00,0.00,AA,American Airlines Inc.,JFK,SKB,6,614,2024,1
3.00,516.00,408.00,0.00,0.00,AA,American Airlines Inc.,CUN,CMH,6,614,2024,1
3.00,516.00,412.00,3761.00,0.00,AA,American Airlines Inc.,MBJ,MIA,6,838,2024,1
3.00,516.00,424.00,0.00,0.00,AA,American Airlines Inc.,CUN,PIT,6,614,2024,1
3.00,516.00,428.00,0.00,0.00,AA,American Airlines Inc.,MIA,SVD,6,838,2024,1
3.00,516.00,432.00,0.00,0.00,G3,VRG Linhas Aereas S A,MAO,MCO,6,614,2024,1
3.00,516.00,433.00,0.00,0.00,AA,American Airlines Inc.,HOG,MIA,6,838,2024,1
3.00,516.00,438.00,0.00,0.00,AA,American Airlines Inc.,CMH,CUN,6,614,2024,1
3.00,516.00,455.00,0.00,0.00,AA,American Airlines Inc.,PLS,BOS,6,614,2024,1
3.00,516.00,456.00,0.00,0.00,AA,American Airlines Inc.,PIT,CUN,6,614,2024,1
3.00,516.00,459.00,0.00,0.00,AA,American Airlines Inc.,BOS,PUJ,6,614,2024,1
3.00,516.00,471.00,0.00,0.00,AA,American Airlines Inc.,SKB,JFK,6,614,2024,1
3.00,516.00,472.00,19.00,240.00,AA,American Airlines Inc.,MIA,KIN,6,838,2024,1
3.00,516.00,473.00,1358.00,86.00,AA,American Airlines Inc.,MIA,SKB,6,838,2024,1
3.00,516.00,476.00,1114.00,0.00,AA,American Airlines Inc.,SJO,DFW,6,838,2024,1
3.00,516.00,478.00,0.00,0.00,AA,American Airlines Inc.,CLT,CUN,6,614,2024,1
3.00,516.00,483.00,0.00,0.00,AA,American Airlines Inc.,BOS,PLS,6,614,2024,1
3.00,516.00,488.00,0.00,0.00,AA,American Airlines Inc.,PUJ,BOS,6,614,2024,1
3.00,516.00,491.00,2.00,0.00,AA,American Airlines Inc.,MIA,CLO,6,614,2024,1
3.00,516.00,495.00,0.00,0.00,AA,American Airlines Inc.,CLO,MIA,6,614,2024,1
3.00,516.00,496.00,0.00,0.00,AA,American Airlines Inc.,SVD,MIA,6,838,2024,1
3.00,516.00,499.00,0.00,0.00,AA,American Airlines Inc.,KIN,MIA,6,838,2024,1
3.00,516.00,503.00,0.00,0.00,AA,American Airlines Inc.,SKB,MIA,6,838,2024,1
3.00,516.00,504.00,0.00,0.00,AA,American Airlines Inc.,PVR,AUS,6,614,2024,1
3.00,522.00,284.00,0.00,0.00,WS,Westjet,MCO,YXE,6,614,2024,1
3.00,525.00,375.00,0.00,0.00,WN,Southwest Airlines Co.,MBJ,HOU,6,838,2024,1
3.00,525.00,416.00,0.00,0.00,WN,Southwest Airlines Co.,LIR,DEN,6,838,2024,1
3.00,525.00,422.00,0.00,0.00,WN,Southwest Airlines Co.,HOU,MBJ,6,838,2024,1
3.00,525.00,435.00,0.00,0.00,WN,Southwest Airlines Co.,CUN,IND,6,614,2024,1
3.00,525.00,435.00,290.00,0.00,WN,Southwest Airlines Co.,HOU,BZE,6,614,2024,1
3.00,525.00,439.00,0.00,0.00,WN,Southwest Airlines Co.,LIR,HOU,6,614,2024,1
3.00,525.00,441.00,0.00,0.00,WN,Southwest Airlines Co.,SJO,DEN,6,614,2024,1
3.00,525.00,452.00,0.00,0.00,WN,Southwest Airlines Co.,DEN,CUN,6,838,2024,1
3.00,525.00,452.00,263.00,0.00,WN,Southwest Airlines Co.,SJO,BWI,6,838,2024,1
3.00,525.00,453.00,25.00,0.00,WN,Southwest Airlines Co.,BZE,HOU,6,614,2024,1
3.00,525.00,458.00,0.00,0.00,WN,Southwest Airlines Co.,SJD,SMF,6,614,2024,1
3.00,525.00,460.00,0.00,0.00,WN,Southwest Airlines Co.,BNA,CUN,6,838,2024,1
3.00,525.00,474.00,0.00,0.00,WN,Southwest Airlines Co.,BWI,LIR,6,838,2024,1
3.00,525.00,479.00,0.00,0.00,WN,Southwest Airlines Co.,PUJ,MDW,6,838,2024,1
3.00,525.00,481.00,0.00,0.00,WN,Southwest Airlines Co.,MDW,PUJ,6,614,2024,1
3.00,525.00,493.00,0.00,0.00,WN,Southwest Airlines Co.,IND,CUN,6,614,2024,1
3.00,525.00,495.00,0.00,0.00,WN,Southwest Airlines Co.,DEN,LIR,6,838,2024,1
3.00,525.00,498.00,946.00,0.00,WN,Southwest Airlines Co.,BWI,SJO,6,838,2024,1
3.00,525.00,499.00,440.00,0.00,WN,Southwest Airlines Co.,BWI,SJO,6,614,2024,1
3.00,525.00,501.00,0.00,0.00,WN,Southwest Airlines Co.,CUN,DEN,6,838,2024,1
3.00,527.00,373.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,ZCL,6,694,2024,1
3.00,527.00,497.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),ZCL,SJC,6,694,2024,1
3.00,527.00,514.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MLM,LAX,6,694,2024,1
3.00,532.00,491.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,MLM,6,694,2024,1
3.00,532.00,492.00,1371.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,MEX,6,694,2024,1
3.00,534.00,190.00,0.00,0.00,AS,Alaska Airlines Inc.,SAN,CUN,6,888,2024,1
3.00,534.00,225.00,0.00,0.00,AS,Alaska Airlines Inc.,SEA,NAS,6,839,2024,1
3.00,534.00,226.00,58.00,0.00,AS,Alaska Airlines Inc.,LTO,LAX,6,634,2024,1
3.00,534.00,252.00,68.00,0.00,AS,Alaska Airlines Inc.,LAX,LTO,6,634,2024,1
3.00,534.00,261.00,0.00,0.00,AS,Alaska Airlines Inc.,ZIH,ORD,6,888,2024,1
3.00,534.00,283.00,134.00,0.00,AS,Alaska Airlines Inc.,LAX,SJD,6,634,2024,1
3.00,534.00,313.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,SJD,6,839,2024,1
3.00,534.00,363.00,40.00,0.00,AS,Alaska Airlines Inc.,NAS,SEA,6,839,2024,1
3.00,534.00,386.00,0.00,0.00,AS,Alaska Airlines Inc.,SFO,SJD,6,839,2024,1
3.00,534.00,410.00,0.00,0.00,AS,Alaska Airlines Inc.,SAN,SJD,6,839,2024,1
3.00,534.00,422.00,108.00,0.00,AS,Alaska Airlines Inc.,SEA,SJD,6,634,2024,1
3.00,534.00,439.00,0.00,0.00,AS,Alaska Airlines Inc.,SAN,PVR,6,634,2024,1
3.00,534.00,443.00,65.00,0.00,AS,Alaska Airlines Inc.,ZIH,SFO,6,888,2024,1
3.00,534.00,478.00,19.00,0.00,AS,Alaska Airlines Inc.,PVR,PDX,6,839,2024,1
3.00,534.00,486.00,147.00,0.00,AS,Alaska Airlines Inc.,SJD,SEA,6,839,2024,1
3.00,534.00,489.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,BZE,6,839,2024,1
3.00,534.00,497.00,0.00,0.00,AS,Alaska Airlines Inc.,PDX,CUN,6,888,2024,1
3.00,534.00,513.00,149.00,0.00,AS,Alaska Airlines Inc.,PVR,SAN,6,634,2024,1
3.00,534.00,515.00,0.00,0.00,AS,Alaska Airlines Inc.,LAX,LIR,6,839,2024,1
3.00,534.00,522.00,0.00,0.00,AS,Alaska Airlines Inc.,LIR,LAX,6,839,2024,1
3.00,534.00,530.00,0.00,0.00,AS,Alaska Airlines Inc.,PVR,SJC,6,839,2024,1
3.00,537.00,147.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),IAH,GDL,6,694,2024,1
3.00,537.00,206.00,0.00,0.00,UA,United Air Lines Inc.,LAX,LIR,6,888,2024,1
3.00,537.00,252.00,8482.00,0.00,UA,United Air Lines Inc.,LIR,LAX,6,888,2024,1
3.00,537.00,289.00,0.00,0.00,UA,United Air Lines Inc.,DEN,MBJ,6,888,2024,1
3.00,537.00,403.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,IAH,6,694,2024,1
3.00,537.00,440.00,0.00,0.00,UA,United Air Lines Inc.,YVR,IAH,6,888,2024,1
3.00,537.00,466.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,OAX,6,694,2024,1
3.00,537.00,500.00,330.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,BJX,6,694,2024,1
3.00,537.00,527.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),OAX,LAX,6,694,2024,1
3.00,537.00,532.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),BJX,LAX,6,694,2024,1
3.00,546.00,190.00,0.00,0.00,F9,Frontier Airlines Inc.,ATL,MBJ,6,694,2024,1
3.00,546.00,268.00,0.00,0.00,NK,Spirit Air Lines,MSY,CUN,6,722,2024,1
3.00,546.00,294.00,0.00,0.00,NK,Spirit Air Lines,CUN,IAH,6,722,2024,1
3.00,546.00,322.00,0.00,0.00,F9,Frontier Airlines Inc.,MCO,CUN,6,694,2024,1
3.00,546.00,338.00,0.00,0.00,NK,Spirit Air Lines,SAL,IAH,6,722,2024,1
3.00,546.00,349.00,0.00,0.00,NK,Spirit Air Lines,IAH,CUN,6,722,2024,1
3.00,546.00,368.00,0.00,0.00,NK,Spirit Air Lines,FLL,BAQ,6,694,2024,1
3.00,546.00,375.00,0.00,0.00,NK,Spirit Air Lines,IAH,SAL,6,722,2024,1
3.00,546.00,391.00,0.00,0.00,NK,Spirit Air Lines,CUN,MSY,6,722,2024,1
3.00,546.00,411.00,0.00,0.00,NK,Spirit Air Lines,SAL,IAH,6,694,2024,1
3.00,546.00,420.00,0.00,0.00,F9,Frontier Airlines Inc.,MBJ,ATL,6,694,2024,1
3.00,546.00,422.00,0.00,0.00,NK,Spirit Air Lines,IAH,SAL,6,694,2024,1
3.00,546.00,528.00,0.00,0.00,NK,Spirit Air Lines,BAQ,FLL,6,694,2024,1
3.00,550.00,196.00,0.00,0.00,FI,Icelandair,PDX,KEF,6,622,2024,1
3.00,550.00,538.00,0.00,0.00,FI,Icelandair,KEF,PDX,6,622,2024,1
3.00,551.00,393.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),ORD,HUX,6,722,2024,1
3.00,551.00,423.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),HUX,ORD,6,722,2024,1
3.00,552.00,294.00,0.00,0.00,F9,Frontier Airlines Inc.,DTW,CUN,6,694,2024,1
3.00,552.00,449.00,0.00,0.00,F9,Frontier Airlines Inc.,CUN,DTW,6,694,2024,1
3.00,552.00,454.00,0.00,0.00,EI,Aer Lingus Plc,BDL,DUB,6,696,2024,1
3.00,552.00,493.00,0.00,0.00,EI,Aer Lingus Plc,DUB,BDL,6,696,2024,1
3.00,558.00,225.00,0.00,0.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",CVG,CUN,6,694,2024,1
3.00,558.00,237.00,0.00,0.00,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",CUN,CVG,6,694,2024,1
3.00,558.00,357.00,0.00,0.00,SY,Sun Country Airlines d/b/a MN Airlines,SXM,MSP,6,614,2024,1
3.00,558.00,376.00,0.00,0.00,F9,Frontier Airlines Inc.,CLE,PUJ,6,722,2024,1
3.00,558.00,398.00,0.00,0.00,07Q,Flair Airlines Ltd.,YKF,LAS,6,614,2024,1
3.00,558.00,439.00,0.00,0.00,07Q,Flair Airlines Ltd.,YYZ,LAS,6,614,2024,1
3.00,558.00,477.00,0.00,0.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,SXM,6,614,2024,1
3.00,558.00,494.00,0.00,0.00,07Q,Flair Airlines Ltd.,LAS,YKF,6,614,2024,1
3.00,558.00,496.00,0.00,0.00,07Q,Flair Airlines Ltd.,LAS,YYZ,6,614,2024,1
3.00,567.00,71.00,0.00,0.00,XP,TEM Enterprises dba  Avelo Airlines,CUN,LAN,6,614,2024,1
3.00,567.00,179.00,0.00,0.00,07Q,Flair Airlines Ltd.,SFB,YWG,6,838,2024,1
3.00,567.00,217.00,0.00,0.00,07Q,Flair Airlines Ltd.,SFB,YXU,6,838,2024,1
3.00,567.00,335.00,0.00,0.00,07Q,Flair Airlines Ltd.,YWG,SFB,6,838,2024,1
3.00,567.00,373.00,0.00,0.00,07Q,Flair Airlines Ltd.,YSJ,SFB,6,838,2024,1
3.00,567.00,426.00,0.00,0.00,07Q,Flair Airlines Ltd.,YXU,SFB,6,838,2024,1
3.00,567.00,509.00,0.00,0.00,XP,TEM Enterprises dba  Avelo Airlines,LAN,CUN,6,614,2024,1
3.00,588.00,431.00,0.00,0.00,AA,American Airlines Inc.,DFW,SJD,6,721,2024,1
3.00,588.00,501.00,0.00,0.00,AA,American Airlines Inc.,PHL,CUN,6,721,2024,1
3.00,588.00,517.00,265.00,0.00,AA,American Airlines Inc.,CUN,PHL,6,721,2024,1
3.00,588.00,555.00,0.00,0.00,AA,American Airlines Inc.,SJD,DFW,6,721,2024,1
3.00,597.00,430.00,19697.00,0.00,JL,Japan Air Lines Co. Ltd.,NRT,KOA,6,626,2024,1
3.00,597.00,500.00,11662.00,0.00,JL,Japan Air Lines Co. Ltd.,KOA,NRT,6,626,2024,1
3.00,600.00,299.00,0.00,0.00,B6,JetBlue Airways,JFK,PUJ,6,699,2024,1
3.00,600.00,355.00,0.00,0.00,B6,JetBlue Airways,JFK,POP,6,721,2024,1
3.00,600.00,428.00,0.00,0.00,B6,JetBlue Airways,JFK,PVR,6,699,2024,1
3.00,600.00,447.00,0.00,0.00,B6,JetBlue Airways,PVR,JFK,6,699,2024,1
3.00,600.00,458.00,0.00,0.00,B6,JetBlue Airways,JFK,UVF,6,721,2024,1
3.00,600.00,460.00,0.00,0.00,B6,JetBlue Airways,EWR,PUJ,6,699,2024,1
3.00,600.00,467.00,0.00,0.00,B6,JetBlue Airways,EWR,STI,6,699,2024,1
3.00,600.00,516.00,0.00,0.00,B6,JetBlue Airways,JFK,SJO,6,721,2024,1
3.00,600.00,517.00,0.00,0.00,B6,JetBlue Airways,SJO,JFK,6,721,2024,1
3.00,600.00,554.00,0.00,0.00,B6,JetBlue Airways,UVF,JFK,6,721,2024,1
3.00,600.00,558.00,0.00,0.00,B6,JetBlue Airways,PUJ,EWR,6,699,2024,1
3.00,600.00,577.00,0.00,0.00,B6,JetBlue Airways,PUJ,JFK,6,699,2024,1
3.00,600.00,583.00,0.00,0.00,B6,JetBlue Airways,POP,JFK,6,721,2024,1
3.00,600.00,588.00,0.00,0.00,B6,JetBlue Airways,MBJ,JFK,6,721,2024,1
3.00,648.00,399.00,0.00,0.00,BA,British Airways Plc,BWI,LHR,6,889,2024,1
3.00,648.00,490.00,11669.00,0.00,BA,British Airways Plc,LHR,BWI,6,889,2024,1
3.00,654.00,34.00,0.00,0.00,X9,Omni Air International LLC,GUA,HRL,6,625,2024,1
3.00,654.00,435.00,0.00,0.00,X9,Omni Air International LLC,HRL,GUA,6,625,2024,1
3.00,666.00,548.00,12829.00,0.00,DL,Delta Air Lines Inc.,CVG,CDG,6,696,2024,1
3.00,667.00,621.00,28330.00,0.00,DL,Delta Air Lines Inc.,CDG,CVG,6,696,2024,1
3.00,668.00,436.00,0.00,0.00,DL,Delta Air Lines Inc.,LOS,JFK,6,696,2024,1
3.00,680.00,584.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,LAX,6,699,2024,1
3.00,680.00,602.00,1899.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,MEX,6,699,2024,1
3.00,690.00,161.00,0.00,0.00,F9,Frontier Airlines Inc.,CVG,CUN,6,699,2024,1
3.00,690.00,347.00,0.00,0.00,F9,Frontier Airlines Inc.,CLE,PUJ,6,699,2024,1
3.00,690.00,420.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SAT,MEX,6,721,2024,1
3.00,690.00,424.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,SAT,6,721,2024,1
3.00,690.00,430.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),PHX,CUL,6,699,2024,1
3.00,690.00,458.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),FAT,GDL,6,699,2024,1
3.00,690.00,486.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),CUL,PHX,6,699,2024,1
3.00,690.00,500.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),ORD,GDL,6,699,2024,1
3.00,690.00,522.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),PHX,GDL,6,699,2024,1
3.00,690.00,595.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,ORD,6,699,2024,1
3.00,690.00,636.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,PHX,6,699,2024,1
3.00,690.00,645.00,0.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),GDL,FAT,6,699,2024,1
3.00,705.00,487.00,0.00,0.00,NK,Spirit Air Lines,FLL,MGA,6,721,2024,1
3.00,705.00,638.00,0.00,0.00,NK,Spirit Air Lines,MGA,FLL,6,721,2024,1
3.00,708.00,603.00,1712.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MIA,MEX,6,721,2024,1
3.00,708.00,630.00,2055.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,MIA,6,721,2024,1
3.00,714.00,630.00,48686.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,DEL,EWR,6,625,2024,1
3.00,714.00,646.00,0.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,EWR,DEL,6,625,2024,1
3.00,726.00,40.00,0.00,0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",SAP,HRL,6,626,2024,1
3.00,726.00,317.00,0.00,0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",HRL,SAP,6,626,2024,1
3.00,729.00,602.00,60839.00,0.00,LA,Lan-Chile Airlines,LAX,SCL,6,887,2024,1
3.00,729.00,695.00,124243.00,0.00,LA,Lan-Chile Airlines,SCL,LAX,6,887,2024,1
3.00,741.00,678.00,111164.00,0.00,LA,Lan-Chile Airlines,BOG,MIA,6,887,2024,1
3.00,753.00,255.00,0.00,0.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",RMS,JFK,6,626,2024,1
3.00,765.00,711.00,0.00,0.00,AC,Air Canada,YYZ,MCO,6,887,2024,1
3.00,768.00,570.00,0.00,0.00,AC,Air Canada,MCO,YYZ,6,887,2024,1
3.00,774.00,548.00,49474.00,0.00,VS,Virgin Atlantic Airways,LHR,AUS,6,889,2024,1
3.00,786.00,596.00,6233.00,0.00,FI,Icelandair,SEA,KEF,6,626,2024,1
3.00,786.00,763.00,13235.00,0.00,FI,Icelandair,KEF,SEA,6,626,2024,1
3.00,792.00,569.00,6164.00,0.00,VS,Virgin Atlantic Airways,BOS,LHR,6,687,2024,1
3.00,792.00,725.00,76498.00,0.00,VS,Virgin Atlantic Airways,LHR,BOS,6,687,2024,1
3.00,833.00,592.00,48684.00,0.00,IB,Iberia Air Lines Of Spain,MAD,ORD,6,696,2024,1
3.00,840.00,435.00,53812.00,0.00,AF,Compagnie Natl Air France,CDG,EWR,6,627,2024,1
3.00,840.00,475.00,1597.00,0.00,AF,Compagnie Natl Air France,EWR,CDG,6,627,2024,1
3.00,843.00,742.00,13554.00,0.00,DL,Delta Air Lines Inc.,NRT,MSP,6,339,2024,1
3.00,846.00,502.00,32949.00,7100.00,DL,Delta Air Lines Inc.,ATL,FRA,6,687,2024,1
3.00,846.00,639.00,26452.00,0.00,DL,Delta Air Lines Inc.,BOS,CDG,6,687,2024,1
3.00,864.00,542.00,41756.00,0.00,IB,Iberia Air Lines Of Spain,ORD,MAD,6,696,2024,1
3.00,876.00,335.00,4943.00,0.00,KL,Klm Royal Dutch Airlines,MSP,AMS,6,687,2024,1
3.00,876.00,557.00,70972.00,0.00,KL,Klm Royal Dutch Airlines,AMS,MSP,6,687,2024,1
3.00,882.00,708.00,55385.00,0.00,LO,Polskie Linie Lotnicze,KRK,ORD,6,889,2024,1
3.00,899.00,455.00,7841.00,0.00,SK,Scandinavian Airlines Sys.,EWR,ARN,6,359,2024,1
3.00,900.00,329.00,74028.00,0.00,SK,Scandinavian Airlines Sys.,ARN,EWR,6,359,2024,1
3.00,900.00,783.00,0.00,0.00,AC,Air Canada,MCO,YYZ,6,627,2024,1
3.00,900.00,841.00,0.00,0.00,LA,Lan-Chile Airlines,SCL,LAX,6,889,2024,1
3.00,912.00,870.00,81569.00,0.00,DL,Delta Air Lines Inc.,ICN,LAS,6,359,2024,1
